tweetid,timestamp,tweet_type,followers,retweet_id,retweet_count,text,author_id,language,verified,keywords
1.38E+18,2021-04-07T06:34:37.000Z,retweeted,792,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1368191899,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-07T06:30:02.000Z,retweeted,892,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,3244935033,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-07T06:29:51.000Z,retweeted,755,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,500823358,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-07T06:21:29.000Z,retweeted,269,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,289290930,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-07T06:18:01.000Z,retweeted,419,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,864789486,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-07T06:15:51.000Z,retweeted,1422,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2970422703,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-07T06:09:27.000Z,retweeted,184,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,869830002,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-07T05:56:29.000Z,retweeted,581,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,448898774,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-07T05:29:38.000Z,retweeted,1768,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,3408736103,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-07T05:05:43.000Z,retweeted,184,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2798089996,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-07T04:15:55.000Z,retweeted,1385,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2494903437,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-07T03:59:32.000Z,retweeted,109,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.00E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-07T00:38:29.000Z,retweeted,1605,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1611698954,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-07T00:31:19.000Z,retweeted,1106,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.19E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-07T00:19:33.000Z,retweeted,199,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.13E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-07T00:00:24.000Z,retweeted,2207,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2457769929,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:59:55.000Z,retweeted,248,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.34E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:59:11.000Z,retweeted,4119,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,7.64E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:55:14.000Z,retweeted,771,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,448208242,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:50:22.000Z,retweeted,2857,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,8.54E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:46:56.000Z,retweeted,4935,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,91166320,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:40:53.000Z,retweeted,1376,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,453782538,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:32:25.000Z,retweeted,234,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2542779508,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:29:34.000Z,retweeted,1218,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2966640765,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:26:46.000Z,retweeted,401,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,202378623,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:25:22.000Z,retweeted,1455,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,34619203,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:21:24.000Z,retweeted,1069,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,25569149,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:17:49.000Z,retweeted,1861,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.28E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:15:42.000Z,retweeted,3006,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,238299801,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:15:30.000Z,retweeted,2297,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.21E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:15:05.000Z,retweeted,491,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,8.42E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:14:57.000Z,retweeted,11536,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,333331162,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T23:01:38.000Z,retweeted,2116,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,268808707,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T22:53:49.000Z,retweeted,473,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,289222260,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T22:45:43.000Z,retweeted,2241,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2184358365,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T22:45:12.000Z,retweeted,2414,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,705761736,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T22:34:10.000Z,retweeted,266,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,19205861,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T22:27:51.000Z,retweeted,598,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1257522666,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T22:25:14.000Z,retweeted,2342,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,623954327,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T22:25:00.000Z,retweeted,302,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,915172819,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T22:24:30.000Z,retweeted,1801,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.03E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T22:24:23.000Z,retweeted,34,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,7.45E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T22:22:28.000Z,retweeted,2632,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1943986015,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T22:18:44.000Z,retweeted,207,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1236641310,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T22:13:52.000Z,retweeted,2244,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.17E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T22:09:44.000Z,retweeted,1294,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,65658624,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T22:03:51.000Z,retweeted,1843,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,20176259,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T22:00:57.000Z,retweeted,100,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,9.23E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T21:49:58.000Z,retweeted,51,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,9.00E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T21:48:22.000Z,retweeted,1194,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.30E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T21:47:43.000Z,retweeted,1439,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,7.52E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T21:45:28.000Z,retweeted,2574,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,7.50E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T21:36:34.000Z,retweeted,149,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,56196285,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T21:36:31.000Z,retweeted,591,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,44131307,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T21:35:44.000Z,retweeted,220,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,22865724,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T21:35:22.000Z,retweeted,1227,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.13E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T21:29:40.000Z,retweeted,79,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1547734868,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T21:23:10.000Z,retweeted,1102,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,368548908,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T21:22:36.000Z,retweeted,63,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,161106879,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T21:21:28.000Z,retweeted,787,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,8.70E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
